Name of the role,Department,Location,Job type,Job description,URL
Senior Accountant,Accounting,Headquarters,Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
The Senior Accountant, Corporate Accounting position reports to the Corporate Accounting Manager. This is an exciting opportunity for the right candidate to help establish and improve processes and procedures in a fast-growing company.  The Senior Accountant will be responsible for performing month-end close activities, analysis of accounting issues and general maintenance of financial records for a multi-subsidiary organization.  This position requires knowledge of general accounting duties including experience in GAAP reporting, accruals, monthly financial statements and budgets.  In this role, the Senior Accountant will prepare, examine, and analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards. To be successful in this position, we are looking for a collaborative team-player who is engaged in helping continually improve the overall accounting function and department. 
Senior Accountant, Corporate Accounting Responsibilities:

Responsible for multiple month-end journal entry preparation including, but not limited to, entries related to recording actual and accrued payroll, benefit allocations, cash, intercompany transactions, fixed assets, leases, prepaids and accruals.
Perform assigned Balance Sheet account reconciliations and ensure reconciling items are identified and corrected timely.
Support uniform project cost processes.
Assist in preparation of the monthly reporting package for corporate and assigned subsidiaries.
Preparation of schedules required to support the annual audit.
Ensure compliance with General Accepted Accounting Principles.
Support analysis and requests from the private equity sponsor.
Support the budget and forecast process.
Support special projects and other duties as assigned.

Minimum Qualifications:

Bachelor’s degree in Accounting or equivalent work experience
3+ years of Accounting experience
Proficient in Microsoft Office (Excel, Word, PowerPoint and Outlook)
Demonstrated technical expertise (i.e., picks up on new application of technical accounting quickly, can learn new skills and has desire to learn)
General knowledge of confidential data and financial information management processes and ability to utilize discretion with sensitive information

Preferred Qualifications:

Construction, Engineering, Architecture industry experience
Excellent written and oral communication skills and the ability to work well with other divisions
Strong organizational skills with the ability to multi-task and meet tight deadlines
Demonstrated ability for strong time management (i.e., uses time effectively and efficiently; values time of others)

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be part of a high performing team as our Senior Accountant, Corporate Accounting we should talk!
SitelogIQ is an Equal Opportunity Employer and participates in E-Verify.
No agencies please.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=ad4ad8a7-66e5-41ba-a660-defeb4c29271
Intern,Engineering,"Harrisburg, PA 17110, USA,Oakmont, PA 15139, USA,Remote - All US",Full Time,"Come be a part of a world-class team making a large-scale impact on the efficiency and sustainability of the places we live, work, shop and heal. We are a high-integrity team with a service mindset that has a passion for sustainable business.
Our interns are fully integrated into our project teams and work along side Engineers, Project Managers, Site Superintendents and Project Developers. You'll learn about project controls, be trained in safety programs, and actively participate in our construction projects which includes project development, preconstruction, through active construction. 
Besides performing industry related duties, our interns will shadow others within the organization, attend social and networking events and participate in philanthropic experiences. Your internship experience includes preparing a small presentation highlighting your time with us and will be presented to SitelogIQ leadership and your fellow interns. At the end of our internship, you will have gained intimate, first-hand trade experience in your field and be able to build upon them with future opportunities.
We offer a variety of internships for students studying architectural engineering, electrical engineering, mechanical engineering, engineering technology, and construction management. Our interns are based out of one of three regional offices in Pennsylvania (region near Pittsburgh, Harrisburg or Philly). We compensate our interns at a competitive hourly rate. Work weeks are a standard M-F, 40 hours/week. 
More About SitelogIQ
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work. 
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=26dcb4cf-b1bd-4869-81d6-7c831e43ed9e
Electrical & Lighting Tech,Installation,"Nashville, TN 37203, USA,Tampa, FL,Fort Lauderdale, FL",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Working out of our Healthcare division, the Electrical & Lighting Tech role is critical to the execution of our projects, including but not limited to understand electrical functions, install and troubleshoot components; keeping the jobsite organized and running smoothly. This position requires a high attention to detail and accuracy as well as very clear and proactive communication skills, both with internal teammates as well as safety professionals. All members of our team are expected to work together in a safe, positive, respectful, and professional manner.
Electrical & Lighting Tech Responsibilities

Obtain an understanding of project scope from supervisor including any available plans or documents
Verify fixture counts, material requirements, and develop installation plan for project and communicate the plan to all installers
Field installation of project scope ensuring all work is performed according to the appropriate compliance and is completed in a timely manner
Provide regular and timely project information to the Lead Lighting Tech or assigned supervisor
Assist Lead Lighting Tech with job resources and project information
Responsible for all aspects of lighting service including lamp and ballast replacement, troubleshooting, control circuits, tracing underground lighting circuits, and cleaning lenses
Install, replace, or repair light fixtures and ballast including electrical work as needed
Perform lighting retrofits
Must be able to perform job tasks with minimal to no supervision

Electrical & Lighting Tech Qualifications 

2+ years lighting experience
High school diploma or equivalent
State Electrical Apprentice or NALMCO CALT
Adhere to safety policy as well as rules and regulations
Ability to lift and move up to 50 lbs unassisted
Ability to withstand varying degrees of temperature typical in an outdoor environment
Must maintain active driver’s license with a clean record and have reliable transportation to report to various job locations
Ability to travel overnight and extended periods of time

Physical Requirements 
Frequent standing, walking, climbing a ladder or working from heights, lifting, moving, driving, pushing, pulling, requires good eyesight, extended periods of time where arms are raised above head.
NOTE:  This job description is not intended to be all-inclusive. Employee may be asked to perform other related duties as required to meet the ongoing needs of the Organization.
More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be an Electrical & Lighting Tech on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=d83c808d-def5-4d2a-83e8-96a801bcdfe3
Intern - Solution Developer,Project Development,"Nashville, TN 37203, USA",Full Time," 

SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations that want efficient and sustainable building environments that are healthier and safer for their occupants.
The role of Intern - Solutions Developer is responsible for the preparation of design layouts, specifications, facility improvement measures, and calculations needed to support the sales and construction departments. Daily components of this role include audit analysis, product specification, product research, lighting design, and the preparation of proposal resource documents for stakeholders, highlighting design intent and product features. An effective SitelogIQ Solutions Developer Intern will collaborate with team members to build positive working relationships, analyze and resolve solution buildout issues expediently, determine resource requirements, and identify vendor and internal resources to successfully execute project development. A successful SitelogIQ employee will share knowledge with others by serving as a constant contributor, trainer, mentor, and resource.
Responsibilities• Assist the Sales Department in determining customers’ specific technical requirements, project scope, the definition of work, and product feature needs.• Generate submittal packages (product data sheets; bill of materials, standard and customer drawings; layout and connection detail drawings; return on investment analysis; etc.).• Create standard and photometric drawings for typical product applications.• Generate comprehensive Facility Improvement Measure Proposals.• Responsible for local Juris code compliance research and Title 24 calculations.• Maintain all internal documentation in shared folder locations.• Responsible for lighting control intent and specifications.• Assist in large RFP and business development opportunities which will include the creation of detailed submittal packages.• Support field installation when needed.• Coordinate installation details with Project Managers and Account Executives.• Participate in quality control reviews of fellow project development team members.• Any and all ad hoc reporting, requests, or other tasks deemed necessary.Qualifications• Preferred candidates are engineering majors or related field. Industry experience and credential will also be considered.• Ability to take project from concept to completion.• Strong design evaluation, documentation writing skills, problem-solving skills, and attention to detail.• Will be expected to go above and beyond assigned tasks to improve the company and increase client satisfaction.• Must be able to work independently, with minimal supervision under time-sensitive deadlines.• The internship position will be for Summer 2023. Dates TBD based on school summer break schedule.
More About SitelogIQAt SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.  If you’re energetic and want to be on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer and participates in the E-Verify Program.
",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=ad8519f5-dafa-4700-a515-1306e5c24c32
HR Generalist,Human Resources,"Sacramento, CA 95815, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Our Human Resources Generalist will work out of our West Division, located in Sacramento, CA. This role administers the day-to-day operations of the human resources department, as well as the administration of HR policies, procedures, and programs. Administers recruiting, onboarding/offboarding, employee relations, benefits, worker’s compensation, leave of absence, training and development. This is a remote position with flexibility to be in office as needed.
Human Resources Generalist Responsibilities 

Support business line managers regarding all HR matters employee issues
Partner with TA Team for onboarding of new hires
Maintain electronic employee files
Administer the leave process; providing proper documents to employees, collect physician’s notes, etc.
Assist employees with HR related questions
Counseling managers on employee relations issues
Maintaining OSHA logs and the reporting of incidents
Work directly with employees and worker’s compensation company to ensure all processes are completed properly
Respond to unemployment claims and represent the company at UI hearings

 Human Resources Generalist Qualifications:

Bachelor’s degree in Human Resources, Business or Organizational Development; or equivalent work experience.
Minimum 2 years as an HR Generalist
Knowledge and experience in CA employment law, compensation, employee relations and safety.
Able to change priorities quickly
Sense of urgency 
Experience with HRM/HRIS software - UKG/Ultipro a plus
Fluent in Microsoft Office applications
Excellent organizational skills
Ability to maintain a high level of confidentiality

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be a Human Resources Generalist on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=1230f067-28df-4869-8298-978e90459f0d
Electrical & Lighting Technician,Installation,"Houston, TX,Dallas, TX,Grand Prairie, TX 75050, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Working out of our Commercial & Industrial Division, the Electrical & Lighting Technician role is critical to the execution of our projects, including but not limited to understand electrical functions, install and troubleshoot components; keeping the jobsite organized and running smoothly. This position requires a high attention to detail and accuracy as well as very clear and proactive communication skills, both with internal teammates as well as safety professionals. All members of our team are expected to work together in a safe, positive, respectful, and professional manner.
Electrical & Lighting Tech Responsibilities

Obtain an understanding of project scope from supervisor including any available plans or documents
Verify fixture counts, material requirements, and develop installation plan for project and communicate the plan to all installers
Field installation of project scope ensuring all work is performed according to the appropriate compliance and is completed in a timely manner
Provide regular and timely project information to the Lead Lighting Tech or assigned supervisor
Assist Lead Lighting Tech with job resources and project information
Responsible for all aspects of lighting service including lamp and ballast replacement, troubleshooting, control circuits, tracing underground lighting circuits, and cleaning lenses
Install, replace, or repair light fixtures and ballast including electrical work as needed
Perform lighting retrofits
Must be able to perform job tasks with minimal to no supervision

Electrical & Lighting Tech Qualifications 

2+ years lighting experience
High school diploma or equivalent
State Electrical Apprentice or NALMCO CALT
Adhere to safety policy as well as rules and regulations
Ability to lift and move up to 50 lbs unassisted
Ability to withstand varying degrees of temperature typical in an outdoor environment
Must maintain active driver’s license with a clean record and have reliable transportation to report to various job locations
Ability to travel overnight and extended periods of time

Physical Requirements 
Frequent standing, walking, climbing a ladder or working from heights, lifting, moving, driving, pushing, pulling, requires good eyesight, extended periods of time where arms are raised above head.
NOTE:  This job description is not intended to be all-inclusive. Employee may be asked to perform other related duties as required to meet the ongoing needs of the Organization.
More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be an Electrical & Lighting Tech on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=2fc52a10-c84b-4320-9abd-19959f6535c4
Mechanical Engineer,Engineering,"Harrisburg, PA 17110, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Working a hybrid arrangement out of our Northeast Division in Harrisburg, PA, our Mechanical Engineer will serve as the lead HVAC design engineer for various projects.
Mechanical Engineer Responsibilities

Conducts surveys of customer facilities and assesses the current condition, operational performance and deficiencies of the building systems and infrastructure. This includes HVAC Systems and Automatic Temperature Control Systems.
Provides system options and develops the basis of design for HVAC / ATC systems with input from Customer and project development team
Performs system calculations and HVAC equipment selection
Leads technical design process from schematic design through construction documents for drawings and specifications
Meets regularly with the project development and operation teams to review progress and schedules through development and construction phases
Provides technical support to the operations team assisting with the implementation and commissioning of projects

Mechanical Engineer Qualifications

P.E. license in Pennsylvania required
Bachelor of Science degree in Engineering
Proficiency in heating and cooling central plant design
Proficiency in ventilation and hydronic system design
Knowledge in the use of HVAC load calculations software
Knowledge in the use of Autodesk Revit software
Knowledge with computer applications, including Microsoft Office Suite preferred

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=7ffc901f-b393-41a5-89c7-b9dbde552160
Assistant Project Manager,Construction Operations,"Remote - King of Prussia, PA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Gain industry knowledge and experience to grow your construction career as an Assistant Project Manager who supports our Project Manager in short and long-term project goals while ensuring client satisfaction. If you thrive in a high-energy environment and are passionate about making the world around you a better place, come join our team. This is a hybrid position with weekly travel to job sites. 
Primary Responsibilities
Support and assist the Project Manager with:

Development and maintenance of preconstruction, construction, and closeout execution plans. Coordinates review and approval from Project Executive and communicates this information to project team.
Development and maintenance of project schedules, including targeted and actual activities lists, durations, and sequencing logic and communicates this information to the project team.
Preparation of the Monthly Status Reports
Interacts with clients on assigned projects and promotes positive relationships
Review of all shop drawings and submittals and ensure that the submittals and shop drawings are in conformance with the design prior to submission to the design professional.
Complete close-out requirements and turnover documents
Change control documentation and related financial documentation.
Develop a thorough understanding of contractually required quality in design and construction and supports quality assurance for the project.
Develop a working knowledge of the project budget and identifies exceptions to the project budget throughout execution of the project; monitor and report project costs.
Coordination of safety resources to monitor site safety and correct non-conformances, participation in Safety reviews
Monitor design content and quality and coordinates design revisions for constructability and compliance with basis documents, schedule, and budget.
Procurement and coordination of all required project resources
Preparation of subcontract, purchase order, and change control documentation and related financial documentation.
Evaluation of vendor and subcontractor invoices.
Work with Project Coordinator to ensure all project documents are distributed, reviewed, and stored to meet project and corporate requirements to include records of communications, design documents, bid packages, addenda, bulletins and submittals.
Identify and troubleshoot on-the-spot jobsite issues.
Effectively manage subcontractors
Shadow the project superintendent to gain field experience
Developing a project punch list as well as assuring that all items on the list are complete in a timely manner
Quality Control including preparatory meetings and final inspections

Assistant Project Manager Qualifications

Bachelor’s degree or equivalent experience in construction management/related field.
2+ years of demonstrated hands-on experience construction projects.
Experience working in environments with multiple stakeholders
Knowledge of construction technology, construction management and BIM software—Procore, Blue Beam preferred.
Either hold or obtain OSHA30 certification (at our expense) within one year
Valid driver’s license
PA Department of Education Federal and State Background Clearances required

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be part of a high performing team as our Assistant Project Manager we should talk!
SitelogIQ is an Equal Opportunity Employer.            ",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=652d0403-35c6-447d-8cbc-1b04aa2641bd
Electrical & Lighting Installer,Installation,"Houston, TX",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Working out of our Commercial & Industrial Division, located in Ontario, CA, the Electrical & Lighting Installer is critical to the day-to-day execution of our projects, including but not limited to understanding basic electrical functions, install and troubleshoot components; keeping the job site organized and running smoothly. This position requires high attention to detail and accuracy as well as very clear and proactive communication skills, both with internal teammates as well as safety professionals. All members of our team are expected to work together in a safe, positive, respectful, and professional manner.
Electrical & Lighting Installer Responsibilities• Install, replace, or repair light fixtures and ballasts• Perform lighting retrofits with or without supervision• Work safely and work well with the team• Cleanliness of work area is expected at all times on customer sites• Effectively communicate task completion details with regard to daily goals
Electrical & Lighting Installer Qualifications • 6 months or more of lighting installation experience• High school diploma or equivalent• Must maintain active driver’s license with a clean record and have reliable transportation to report to various job locations• Adhere to safety policy as well as rules and regulations• Ability to travel overnight and extended periods of time
Physical Requirements • Ability to lift and move up to 50 lbs. unassisted• Ability to withstand varying degrees of temperature typical in an outdoor environment
More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be an Electrical & Lighting Installer on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=bd70b3f7-9240-4494-99f9-02d1d8fe983f
Development Engineer,Engineering,"Nashville, TN 37203, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Our Development Engineer will work out of the Healthcare division, located in Nashville, TN.  This role will serve as the technical resource to our Sales & Operations Teams and be responsible for identifying, analyzing and developing solutions to address issues and needs related to customer facilities. They will lead projects through development and manage all resources to ensure the project is delivered on time.
Responsibilities

Conducts surveys of customer facilities and assess the current condition, operational performance and deficiencies of the building systems and infrastructure.
Coordinates site visits and project development activities.
Guide customers in prioritizing projects to improve functionality, operational performance and efficiencies of their facilities.
Develops and analyzes energy baselines for benchmarking.
Calculates energy and operations & maintenance savings associated with proposed improvements.
Ensures solution compliance with current energy and building codes.
Supports operations team in building systems commissioning and re-commissioning activities.
Determines appropriate measurement and verification methodologies for developed improvements.
Works with the sales and operations teams, as well as consulting architects, engineers and contractors in developing the technical and financial components of the job to include accurate cost and savings estimates.
Participates in creation and delivery of written and oral presentations for customers.
Participates in the final customer presentation by leading the technical discussion and responding to questions by customer facility experts.
Works with subcontractors and consultants to ensure the quality of work is consistent with the requirements of the job.
Meets regularly with the sales and operations teams to review the performance of the customer contract and in turn participates in the preparation and delivery of customer progress reports.
Maintains an ongoing relationship with the customer, providing technical consultation on current and future facility needs.
Research new products and solutions and presents them to the team.

Qualifications 

B.S. in Engineering
2-10 years of experience in energy engineering, facilities engineering, design engineering
Committed team player willing to plug in where needed
CEM (Certified Energy Manager)-preferred
PE (Professional Engineer)-preferred

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
Through our core values and behaviors, we’ve built a strong company foundation. We support innovation and excel at delivering above expectations. We embrace flexibility, don’t settle for mediocrity or complacency, and reward tenacity and results. We support high-performing people and are energized by each other. Whether at the jobsite, in the office, or enjoying an event, we have assembled a best-in-class team who knows how to drive measurable results through meaningful work and have a great time together.
We partner with clients in K-12, higher ed, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work.
If you’re energetic and want to be a Development Engineer on our team, we should talk!
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=ab837f52-3082-4c6e-8867-321ce3faa7f9
Architectural Estimator,Construction Operations,"Oakmont, PA 15139, USA,Harrisburg, PA 17110, USA",Full Time,"SitelogIQ is a rapidly growing energy and facility services company with a deep market footprint and history of success. We provide planning, design, and management solutions for organizations who want efficient and sustainable building environments that are healthier and safer for their occupants. We offer a highly competitive salary, comprehensive benefits including medical and dental, vision, disability and life insurance, 401K, PTO, tuition reimbursement, and the ability to add value to an exciting mission!
Working a hybrid arrangement out of either Pittsburgh/Harrisburg, our Architectural Estimator will be responsible for preparing comprehensive and accurate cost estimates for materials, labor and equipment for both at-risk and construction management projects. Work alongside our talented team of designers, development engineers, in-house mechanical and electrical estimators.
Architectural Estimator Responsibilities:

Completing building surveys to determine deficiencies. Acquiring pertinent building information from the facilities department.
Providing programmatic and conceptual estimating based upon early development project information; this will include early cost per sq ft information on building size, student capacity, typical addition vs renovation construction costs.
Creating conceptual budgets based on building audits, program information, project parameters or partially completed drawings; for work required, but not shown, at early stages of project development
Preparing quantity surveys and cost estimates for all architectural trades; which requires complete knowledge of material, labor, subcontractor and equipment costs
Lead design meetings and create meeting minutes.
Lead the designers, development engineers, in-house mechanical and electrical estimators as the project documents develop.
Creating and managing the pre-construction schedule
Providing estimates with increasing level of detail based upon design information provided and within schedule requirements.
Provide constructability reviews with corrective measures.  This includes coordination between architectural and MEP documents.
Evaluating building systems (foundations, structural, building envelope) and finishes for cost effectiveness and constructability.
Providing Scope of Work descriptions for subcontractor bidding.
Developing Division 1 contract documents
Lead the bidding process:  Calling contractors, answering questions, conducting the pre-bid meeting, lead the addendum process.
Conducting scope review meetings with contractors leading to successful contract agreement

Architectural Estimator Qualifications:

Bachelor’s degree in construction or related field preferred
Minimum of 10 years’ building construction estimating experience
Comprehensive knowledge and first-hand experience of building materials, building systems, the construction marketplace and associated costs
Knowledge of the local subcontracting community and vendors who supply building products
Conceptual estimating skills and a knowledge of SQFT costs in the public bid market.
Excellent organizational skills, time management and ability to prioritize
Proficiency with computer applications including Microsoft Office Excel and Word, Bluebeam, Timberline Estimating, On Screen Take-off and Procore.
Good communication and leadership skills to be successful in a team-oriented, collaborative work environment

More About SitelogIQ
At SitelogIQ, we’re focused on creating a great environment for our team first so that it is more energizing and rewarding to focus on creating a great experience for our customers. That’s what we call a win-win.
We partner with clients in K-12, higher education, government, healthcare, multifamily housing, and industry to optimize energy efficiency, improve indoor air quality, address lighting, and improve the customer experience. With offices across the country, it’s rewarding to make a difference in the communities where our teammates live and work. 
If you want to be a part of a high performing team as an Architectural Estimator we should talk.
SitelogIQ is an Equal Opportunity Employer.",https://recruiting2.ultipro.com/SIT1001SILQ/JobBoard/6a77286d-3477-45d7-9461-715b965f604c/OpportunityDetail?opportunityId=3c27a64a-5b20-4500-9e6b-6f01b25a83d9
